,ad8.pdb,ad30.pdb,ad42.pdb,ad24.pdb,ad35.pdb,ad18.pdb,ad48.pdb,ad34.pdb,ad13.pdb,ad20.pdb,ad6.pdb,ad27.pdb,ad44.pdb,ad32.pdb,ad9.pdb,ad1.pdb,ad31.pdb,ad33.pdb,ad10.pdb,ad2.pdb,ad38.pdb,ad49.pdb,ad43.pdb,ad47.pdb,ad17.pdb,ad23.pdb,ad26.pdb,ad3.pdb,ad46.pdb,ad11.pdb,ad36.pdb,ad37.pdb,ad25.pdb,ad39.pdb,ad15.pdb,ad14.pdb,ad7.pdb,ad40.pdb,ad4.pdb,ad21.pdb,ad41.pdb,ad0.pdb,ad45.pdb,ad19.pdb,ad5.pdb,ad28.pdb,ad12.pdb,ad22.pdb,ad29.pdb,ad16.pdb
ad17.pdb,32.71194839477539,7.632143974304199,26.339073181152344,31.48353385925293,3.1040701866149902,31.357250213623047,13.994007110595703,35.81039047241211,30.071407318115234,6.102285385131836,31.566911697387695,31.986522674560547,7.60045862197876,29.94277572631836,16.048025131225586,31.535152435302734,35.81446075439453,29.356155395507812,35.66120529174805,36.26084899902344,29.608617782592773,7.393793106079102,30.109651565551758,35.672916412353516,0.0,29.64168930053711,16.033071517944336,7.009490966796875,4.911715507507324,30.584745407104492,28.702354431152344,36.16274642944336,7.2187957763671875,2.9877703189849854,2.3099615573883057,35.797210693359375,32.58139419555664,24.51813507080078,13.9015531539917,30.197284698486328,40.819698333740234,29.528793334960938,35.84202575683594,29.700204849243164,7.456072807312012,35.82579040527344,29.642202377319336,26.378690719604492,7.607811450958252,29.968135833740234
ad23.pdb,6.3933844566345215,33.366851806640625,30.186290740966797,4.082620143890381,30.3349609375,3.4323086738586426,29.26375961303711,14.154007911682129,11.662463188171387,32.86068344116211,4.0960612297058105,3.7168447971343994,33.466949462890625,12.023324966430664,30.347909927368164,4.224015712738037,12.904118537902832,33.06936264038086,14.091957092285156,28.79302215576172,1.8077317476272583,33.18715286254883,0.9024043083190918,14.414085388183594,29.64168930053711,0.0,30.420503616333008,33.51742172241211,31.855640411376953,2.7434170246124268,28.237316131591797,28.805572509765625,33.304019927978516,30.39105224609375,30.5841121673584,14.578346252441406,6.8703813552856445,29.125511169433594,29.416227340698242,12.333696365356445,28.072614669799805,0.2662975490093231,14.389230728149414,0.3972736597061157,33.31208038330078,13.994543075561523,1.8468948602676392,30.09039306640625,33.3717041015625,0.7122000455856323
ad26.pdb,33.20905303955078,11.734894752502441,33.1069221496582,32.23698425292969,14.749629020690918,31.738380432128906,9.150609970092773,40.211143493652344,27.469154357910156,12.419388771057129,32.27952575683594,32.37155532836914,11.887454986572266,27.256994247436523,1.8218352794647217,32.272953033447266,39.934635162353516,38.06769561767578,40.19001007080078,46.853824615478516,30.30864906311035,11.822415351867676,30.76580810546875,40.24771499633789,16.033071517944336,30.420503616333008,0.0,12.26034927368164,13.017385482788086,31.57900047302246,35.51416015625,46.77349853515625,12.545424461364746,14.97156047821045,15.124554634094238,40.427146911621094,32.82078552246094,36.60280990600586,9.371033668518066,27.44886016845703,49.5317497253418,30.387638092041016,40.35966873168945,30.474843978881836,11.752676010131836,40.26784133911133,30.37717628479004,33.114288330078125,11.766295433044434,30.70606231689453
ad3.pdb,36.5706901550293,2.9137110710144043,29.38494300842285,35.40924835205078,5.40983772277832,35.15873718261719,11.375263214111328,40.87651443481445,32.28786849975586,2.122706651687622,35.48294448852539,35.85751724243164,2.76041316986084,32.182861328125,12.133044242858887,35.45111846923828,40.963096618652344,33.224632263183594,40.890052795410156,42.67974853515625,33.5319938659668,2.8120336532592773,33.95281219482422,40.784183502197266,7.009490966796875,33.51742172241211,12.26034927368164,0.0,3.1574206352233887,34.61265563964844,32.35016632080078,42.58274459838867,3.069767951965332,5.3641815185546875,5.387018203735352,40.92937469482422,36.270713806152344,30.643108367919922,11.238194465637207,32.400062561035156,46.74419403076172,33.42992401123047,40.944061279296875,33.57764434814453,2.880648612976074,41.03491973876953,33.569095611572266,29.427356719970703,2.85091233253479,33.837615966796875
ad46.pdb,34.88543701171875,4.054360866546631,28.099462509155273,33.58684539794922,2.9692561626434326,33.391849517822266,11.72849178314209,38.84455108642578,31.145761489868164,1.558052659034729,33.66291427612305,34.07065200805664,4.086528778076172,30.98175048828125,13.061394691467285,33.62874984741211,38.87129211425781,31.781463623046875,38.74769592285156,40.365928649902344,31.791269302368164,3.957893133163452,32.296287536621094,38.733238220214844,4.911715507507324,31.855640411376953,13.017385482788086,3.1574206352233887,0.0,32.807952880859375,30.837961196899414,40.243953704833984,4.123800754547119,3.261630058288574,3.462185859680176,38.870147705078125,34.572025299072266,28.457714080810547,11.635160446166992,31.21232032775879,44.504493713378906,31.763792037963867,38.897151947021484,31.903453826904297,4.040379047393799,38.89546585083008,31.825969696044922,28.140029907226562,4.02511739730835,32.17633056640625
ad11.pdb,5.772548198699951,34.43230056762695,30.07558250427246,2.3546838760375977,31.245698928833008,2.164970874786377,30.235450744628906,13.008829116821289,12.164728164672852,33.84245681762695,2.4034950733184814,2.662605047225952,34.535423278808594,12.295475959777832,31.598318099975586,2.4620919227600098,11.680885314941406,32.87877655029297,12.829278945922852,28.14190673828125,2.205122709274292,34.2501220703125,2.3393304347991943,13.267890930175781,30.584745407104492,2.7434170246124268,31.57900047302246,34.61265563964844,32.807952880859375,0.0,27.843101501464844,28.133281707763672,34.371238708496094,31.348102569580078,31.51265525817871,13.415631294250488,5.43574333190918,29.16920280456543,30.381980895996094,12.598825454711914,26.90989112854004,2.8369619846343994,13.23497486114502,2.5876827239990234,34.365116119384766,12.709704399108887,1.7900803089141846,29.97771453857422,34.43524169921875,2.373358726501465
ad36.pdb,28.83481216430664,31.95594596862793,5.602954387664795,27.7883243560791,28.541906356811523,28.482666015625,27.90454864501953,28.936084747314453,25.617088317871094,31.769559860229492,27.918535232543945,29.384429931640625,31.77440071105957,25.593101501464844,35.547054290771484,27.783578872680664,31.053972244262695,10.367911338806152,30.826141357421875,28.58857536315918,28.284740447998047,31.596782684326172,28.18450927734375,28.839609146118164,28.702354431152344,28.237316131591797,35.51416015625,32.35016632080078,30.837961196899414,27.843101501464844,0.0,28.81498908996582,30.938610076904297,28.53227424621582,28.517292022705078,28.865192413330078,27.544992446899414,28.760940551757812,27.815675735473633,25.629528045654297,24.874244689941406,28.158105850219727,28.941003799438477,28.288585662841797,31.843158721923828,30.935588836669922,28.062936782836914,5.4166483879089355,31.896238327026367,28.167266845703125
ad37.pdb,30.238548278808594,42.28025817871094,31.148815155029297,28.40043830871582,37.58324432373047,29.266090393066406,43.35558319091797,19.722042083740234,36.77170944213867,41.63117980957031,28.53313636779785,29.286012649536133,42.407371520996094,36.92825698852539,46.791961669921875,28.513450622558594,21.994531631469727,26.948183059692383,20.29759407043457,1.136484146118164,28.924942016601562,42.12836456298828,28.955799102783203,19.300861358642578,36.16274642944336,28.805572509765625,46.77349853515625,42.58274459838867,40.243953704833984,28.133281707763672,28.81498908996582,0.0,41.83903884887695,37.5892219543457,37.59930419921875,19.172731399536133,29.219295501708984,15.518369674682617,43.3571891784668,37.17942810058594,11.55825138092041,28.63702964782715,19.450429916381836,28.773035049438477,42.20409393310547,20.568941116333008,28.74839210510254,31.1694393157959,42.30904769897461,28.857362747192383
ad25.pdb,36.1780891418457,1.640462040901184,27.74083137512207,35.06974792480469,5.4540863037109375,34.87854766845703,10.462224006652832,40.42189407348633,31.878597259521484,3.6402475833892822,35.148189544677734,35.56661605834961,1.2453398704528809,31.787216186523438,12.407309532165527,35.11648178100586,40.59891891479492,31.671899795532227,40.531036376953125,41.91572189331055,33.33155059814453,1.2935444116592407,33.729862213134766,40.325008392333984,7.2187957763671875,33.304019927978516,12.545424461364746,3.069767951965332,4.123800754547119,34.371238708496094,30.938610076904297,41.83903884887695,0.0,5.395791530609131,5.518904209136963,40.46714782714844,35.87104797363281,30.186641693115234,10.388469696044922,31.992891311645508,45.78525924682617,33.209346771240234,40.486942291259766,33.36884689331055,1.6880247592926025,40.67172622680664,33.364593505859375,27.790727615356445,1.5440372228622437,33.622528076171875
ad39.pdb,33.40705108642578,5.868150234222412,25.8729190826416,32.136409759521484,0.912423312664032,32.00048828125,12.354619026184082,36.80255889892578,30.08243751525879,4.515303134918213,32.21950149536133,32.694297790527344,5.869321823120117,29.998760223388672,14.855737686157227,32.181453704833984,36.958343505859375,29.32746696472168,36.79902648925781,37.69810485839844,30.409589767456055,5.689970016479492,30.844560623168945,36.67253875732422,2.9877703189849854,30.39105224609375,14.97156047821045,5.3641815185546875,3.261630058288574,31.348102569580078,28.53227424621582,37.5892219543457,5.395791530609131,0.0,1.8167939186096191,36.802459716796875,33.11960220336914,26.032920837402344,12.226736068725586,30.234590530395508,41.84958267211914,30.28888702392578,36.84303665161133,30.440311431884766,5.885598182678223,36.95036315917969,30.434551239013672,25.914348602294922,5.843781471252441,30.71431541442871
ad15.pdb,33.57828140258789,6.091710567474365,25.90137481689453,32.339935302734375,1.8800076246261597,32.216949462890625,12.590569496154785,36.948184967041016,30.284608840942383,4.585243225097656,32.42475891113281,32.90324020385742,5.979393482208252,30.151456832885742,15.133711814880371,32.3853645324707,37.080108642578125,29.266422271728516,36.92548370361328,37.69429397583008,30.55890464782715,5.787203788757324,31.019264221191406,36.821434020996094,2.3099615573883057,30.5841121673584,15.124554634094238,5.387018203735352,3.462185859680176,31.51265525817871,28.517292022705078,37.59930419921875,5.518904209136963,1.8167939186096191,0.0,36.94929504394531,33.29893112182617,25.992877960205078,12.46177864074707,30.389362335205078,41.874263763427734,30.479515075683594,36.98837661743164,30.643659591674805,5.88360595703125,37.087825775146484,30.57429313659668,25.94282341003418,6.042323112487793,30.890701293945312
ad14.pdb,14.582754135131836,40.61137771606445,31.440261840820312,13.119461059570312,36.71342849731445,13.977688789367676,38.19232177734375,0.7084804177284241,23.543970108032227,40.10012435913086,13.21444320678711,13.873533248901367,40.781951904296875,23.802873611450195,40.37818908691406,13.181503295898438,6.439857006072998,31.33391761779785,4.408336639404297,19.247785568237305,14.812649726867676,40.46568298339844,14.418135643005371,0.361104279756546,35.797210693359375,14.578346252441406,40.427146911621094,40.92937469482422,38.870147705078125,13.415631294250488,28.865192413330078,19.172731399536133,40.46714782714844,36.802459716796875,36.94929504394531,0.0,12.694648742675781,24.57756996154785,38.27415084838867,24.01606559753418,17.592327117919922,14.500195503234863,0.3494917154312134,14.484114646911621,40.547889709472656,4.653135776519775,14.546573638916016,31.40737533569336,40.642940521240234,14.415313720703125
ad7.pdb,5.619305610656738,35.90813064575195,29.713560104370117,4.328568458557129,33.00587844848633,4.675040245056152,31.081249237060547,12.24712085723877,12.430327415466309,35.57768630981445,4.361169815063477,5.379932403564453,36.02459716796875,12.62226676940918,32.78773498535156,4.2171430587768555,11.755590438842773,32.81163787841797,12.715340614318848,29.26348304748535,6.965458869934082,35.73096466064453,6.239978313446045,12.543397903442383,32.58139419555664,6.8703813552856445,32.82078552246094,36.270713806152344,34.572025299072266,5.43574333190918,27.544992446899414,29.219295501708984,35.87104797363281,33.11960220336914,33.29893112182617,12.694648742675781,0.0,30.760038375854492,31.220458984375,12.828361511230469,26.7642765045166,6.989591598510742,12.496932029724121,6.7359185218811035,35.83929443359375,12.584614753723145,6.574514865875244,29.627864837646484,35.91363525390625,6.409825801849365
ad40.pdb,32.07572555541992,30.464994430541992,28.772968292236328,29.829532623291016,25.968769073486328,30.364456176757812,34.191551208496094,24.92327308654785,36.12059020996094,29.744056701660156,29.976852416992188,30.628536224365234,30.67966651916504,36.216819763183594,36.62668991088867,29.95039939880371,26.97707748413086,25.330793380737305,25.25909996032715,15.727507591247559,29.22430992126465,30.409772872924805,29.48723030090332,24.55839729309082,24.51813507080078,29.125511169433594,36.60280990600586,30.643108367919922,28.457714080810547,29.16920280456543,28.760940551757812,15.518369674682617,30.186641693115234,26.032920837402344,25.992877960205078,24.57756996154785,30.760038375854492,0.0,34.14650344848633,36.52706527709961,24.425487518310547,28.932165145874023,24.7778263092041,29.12303352355957,30.401968002319336,25.591548919677734,29.091739654541016,28.861129760742188,30.52928352355957,29.35048484802246
ad4.pdb,31.731815338134766,10.656294822692871,24.93914794921875,30.94277572631836,12.12156867980957,30.661819458007812,0.6712008118629456,38.10636520385742,24.9554443359375,11.337545394897461,31.006072998046875,31.494447708129883,10.541769027709961,24.766803741455078,9.340913772583008,30.959531784057617,38.41234588623047,30.65047264099121,38.621028900146484,43.363712310791016,29.38126564025879,10.480752944946289,29.718523025512695,38.1119270324707,13.9015531539917,29.416227340698242,9.371033668518066,11.238194465637207,11.635160446166992,30.381980895996094,27.815675735473633,43.3571891784668,10.388469696044922,12.226736068725586,12.46177864074707,38.27415084838867,31.220458984375,34.14650344848633,0.0,24.901247024536133,44.92906951904297,29.373981475830078,38.23469924926758,29.47797966003418,10.668107032775879,38.70832824707031,29.40766716003418,24.94688606262207,10.619707107543945,29.654787063598633
ad21.pdb,12.476819038391113,32.234947204589844,27.148822784423828,12.663800239562988,30.151981353759766,12.245967864990234,24.7424373626709,23.598190307617188,1.920853853225708,31.892597198486328,12.638181686401367,13.057123184204102,32.192569732666016,0.47346651554107666,27.480716705322266,12.58685302734375,22.915170669555664,32.620887756347656,24.230310440063477,37.08076858520508,12.123826026916504,31.97458267211914,12.130183219909668,23.866497039794922,30.197284698486328,12.333696365356445,27.44886016845703,32.400062561035156,31.21232032775879,12.598825454711914,25.629528045654297,37.17942810058594,31.992891311645508,30.234590530395508,30.389362335205078,24.01606559753418,12.828361511230469,36.52706527709961,24.901247024536133,0.0,34.25863265991211,12.449920654296875,23.83612632751465,12.394330978393555,32.16196823120117,24.121234893798828,12.14394474029541,27.009586334228516,32.198814392089844,12.205524444580078
ad41.pdb,28.077852249145508,46.36594772338867,28.485843658447266,26.72240447998047,41.830326080322266,27.791593551635742,44.92510986328125,18.0581111907959,33.94814682006836,45.838741302490234,26.847980499267578,27.93303680419922,46.419830322265625,34.104286193847656,49.557804107666016,26.782751083374023,21.0216121673584,25.03380584716797,19.744619369506836,11.30423641204834,28.17993927001953,46.1422004699707,27.96795082092285,17.762784957885742,40.819698333740234,28.072614669799805,49.5317497253418,46.74419403076172,44.504493713378906,26.90989112854004,24.874244689941406,11.55825138092041,45.78525924682617,41.84958267211914,41.874263763427734,17.592327117919922,26.7642765045166,24.425487518310547,44.92906951904297,34.25863265991211,0.0,27.955467224121094,17.825220108032227,28.039785385131836,46.27262496948242,19.915496826171875,27.924909591674805,28.460487365722656,46.37046813964844,27.937211990356445
ad0.pdb,6.516172885894775,33.27643966674805,30.094499588012695,4.170872211456299,30.232860565185547,3.577690362930298,29.220338821411133,14.077627182006836,11.777328491210938,32.77222442626953,4.19111967086792,3.827298164367676,33.376731872558594,12.139223098754883,30.315834045410156,4.320888042449951,12.862586975097656,32.935997009277344,14.028759002685547,28.621444702148438,1.8400390148162842,33.096473693847656,1.062632441520691,14.335301399230957,29.528793334960938,0.2662975490093231,30.387638092041016,33.42992401123047,31.763792037963867,2.8369619846343994,28.158105850219727,28.63702964782715,33.209346771240234,30.28888702392578,30.479515075683594,14.500195503234863,6.989591598510742,28.932165145874023,29.373981475830078,12.449920654296875,27.955467224121094,0.0,14.312121391296387,0.5669779777526855,33.22122573852539,13.936800956726074,1.894114375114441,29.999629974365234,33.281803131103516,0.8759468197822571
ad45.pdb,14.4042329788208,40.62928771972656,31.50977897644043,12.93639850616455,36.75292205810547,13.78773307800293,38.151206970214844,0.3934081792831421,23.363327026367188,40.12080383300781,13.030526161193848,13.676015853881836,40.799598693847656,23.624074935913086,40.31175231933594,13.00034236907959,6.421921253204346,31.43913459777832,4.459534645080566,19.517345428466797,14.62541389465332,40.48340606689453,14.223431587219238,0.36369389295578003,35.84202575683594,14.389230728149414,40.35966873168945,40.944061279296875,38.897151947021484,13.23497486114502,28.941003799438477,19.450429916381836,40.486942291259766,36.84303665161133,36.98837661743164,0.3494917154312134,12.496932029724121,24.7778263092041,38.23469924926758,23.83612632751465,17.825220108032227,14.312121391296387,0.0,14.296239852905273,40.56541061401367,4.698624610900879,14.360640525817871,31.476179122924805,40.66110610961914,14.22352123260498
ad19.pdb,6.381597995758057,33.425296783447266,30.245153427124023,3.950746774673462,30.381425857543945,3.2370011806488037,29.32716941833496,14.062381744384766,11.743921279907227,32.9121208190918,3.9622879028320312,3.5725417137145996,33.529727935791016,12.083982467651367,30.4049015045166,4.094778060913086,12.827430725097656,33.124969482421875,14.005712509155273,28.765771865844727,1.783558964729309,33.24992752075195,0.9919112920761108,14.321077346801758,29.700204849243164,0.3972736597061157,30.474843978881836,33.57764434814453,31.903453826904297,2.5876827239990234,28.288585662841797,28.773035049438477,33.36884689331055,30.440311431884766,30.643659591674805,14.484114646911621,6.7359185218811035,29.12303352355957,29.47797966003418,12.394330978393555,28.039785385131836,0.5669779777526855,14.296239852905273,0.0,33.37550735473633,13.904537200927734,1.8356926441192627,30.149551391601562,33.43116760253906,0.8324974775314331
ad5.pdb,36.19111251831055,0.7903215289115906,28.754499435424805,35.0678825378418,5.866514682769775,34.86257553100586,10.7203369140625,40.49910354614258,32.04606628417969,3.4114744663238525,35.14517593383789,35.535858154296875,0.7551865577697754,31.946306228637695,11.64803409576416,35.11367416381836,40.58864212036133,32.63633346557617,40.50831604003906,42.30620574951172,33.32408142089844,0.5886374115943909,33.72606658935547,40.40487289428711,7.456072807312012,33.31208038330078,11.752676010131836,2.880648612976074,4.040379047393799,34.365116119384766,31.843158721923828,42.20409393310547,1.6880247592926025,5.885598182678223,5.88360595703125,40.547889709472656,35.83929443359375,30.401968002319336,10.668107032775879,32.16196823120117,46.27262496948242,33.22122573852539,40.56541061401367,33.37550735473633,0.0,40.650020599365234,33.345462799072266,28.804027557373047,0.7101086378097534,33.62139892578125
ad28.pdb,13.290725708007812,40.72914123535156,33.52406311035156,12.427099227905273,36.86201095581055,13.23830509185791,38.59877395629883,4.798480033874512,23.656702041625977,40.1415901184082,12.479425430297852,12.871318817138672,40.89632034301758,23.887296676635742,40.22149658203125,12.449071884155273,2.7113325595855713,34.053245544433594,0.5741406083106995,20.749481201171875,14.112430572509766,40.57910919189453,13.843103408813477,4.685662269592285,35.82579040527344,13.994543075561523,40.26784133911133,41.03491973876953,38.89546585083008,12.709704399108887,30.935588836669922,20.568941116333008,40.67172622680664,36.95036315917969,37.087825775146484,4.653135776519775,12.584614753723145,25.591548919677734,38.70832824707031,24.121234893798828,19.915496826171875,13.936800956726074,4.698624610900879,13.904537200927734,40.650020599365234,0.0,13.862197875976562,33.477577209472656,40.75068283081055,13.81390380859375
ad12.pdb,6.480883598327637,33.41981506347656,30.098146438598633,3.539194107055664,30.3335018157959,3.0458312034606934,29.25120735168457,14.130349159240723,11.68779468536377,32.830726623535156,3.5711238384246826,3.354907751083374,33.51786804199219,11.820656776428223,30.40460777282715,3.6767921447753906,12.837546348571777,32.96266174316406,13.948752403259277,28.74081039428711,0.8034960031509399,33.234962463378906,1.722943663597107,14.387964248657227,29.642202377319336,1.8468948602676392,30.37717628479004,33.569095611572266,31.825969696044922,1.7900803089141846,28.062936782836914,28.74839210510254,33.364593505859375,30.434551239013672,30.57429313659668,14.546573638916016,6.574514865875244,29.091739654541016,29.40766716003418,12.14394474029541,27.924909591674805,1.894114375114441,14.360640525817871,1.8356926441192627,33.345462799072266,13.862197875976562,0.0,30.00225830078125,33.42335510253906,1.6955218315124512
ad22.pdb,30.88331413269043,28.887025833129883,0.3384532630443573,29.919998168945312,25.922101974487305,30.514936447143555,25.043668746948242,31.458600997924805,27.00345230102539,28.960735321044922,30.04695701599121,31.424701690673828,28.694801330566406,26.984066009521484,33.10554122924805,29.921079635620117,33.63253402709961,9.664252281188965,33.34703826904297,30.95647621154785,30.1752986907959,28.54083251953125,30.121265411376953,31.355484008789062,26.378690719604492,30.09039306640625,33.114288330078125,29.427356719970703,28.140029907226562,29.97771453857422,5.4166483879089355,31.1694393157959,27.790727615356445,25.914348602294922,25.94282341003418,31.40737533569336,29.627864837646484,28.861129760742188,24.94688606262207,27.009586334228516,28.460487365722656,29.999629974365234,31.476179122924805,30.149551391601562,28.804027557373047,33.477577209472656,30.00225830078125,0.0,28.83300018310547,30.097654342651367
ad29.pdb,36.25670623779297,0.26290977001190186,28.784011840820312,35.12610626220703,5.847353458404541,34.913177490234375,10.672012329101562,40.59474182128906,32.07297897338867,3.396057605743408,35.20233917236328,35.59055709838867,0.5357880592346191,31.985366821289062,11.607817649841309,35.17143630981445,40.68764877319336,32.71625900268555,40.613609313964844,42.41294860839844,33.395843505859375,0.5180729031562805,33.79337692260742,40.49947738647461,7.607811450958252,33.3717041015625,11.766295433044434,2.85091233253479,4.02511739730835,34.43524169921875,31.896238327026367,42.30904769897461,1.5440372228622437,5.843781471252441,6.042323112487793,40.642940521240234,35.91363525390625,30.52928352355957,10.619707107543945,32.198814392089844,46.37046813964844,33.281803131103516,40.66110610961914,33.43116760253906,0.7101086378097534,40.75068283081055,33.42335510253906,28.83300018310547,0.0,33.6879997253418
ad16.pdb,6.072386264801025,33.68536376953125,30.19588851928711,3.718292713165283,30.656049728393555,3.1254215240478516,29.505847930908203,13.985605239868164,11.533270835876465,33.180755615234375,3.736445903778076,3.4843106269836426,33.7813835144043,11.896657943725586,30.639522552490234,3.83976411819458,12.709676742553711,33.09591293334961,13.916359901428223,28.849594116210938,1.8978302478790283,33.50011444091797,0.29694825410842896,14.253365516662598,29.968135833740234,0.7122000455856323,30.70606231689453,33.837615966796875,32.17633056640625,2.373358726501465,28.167266845703125,28.857362747192383,33.622528076171875,30.71431541442871,30.890701293945312,14.415313720703125,6.409825801849365,29.35048484802246,29.654787063598633,12.205524444580078,27.937211990356445,0.8759468197822571,14.22352123260498,0.8324974775314331,33.62139892578125,13.81390380859375,1.6955218315124512,30.097654342651367,33.6879997253418,0.0
